client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio,cluster,persona,income_bracket,spending_percentile,debt_percentile,credit_percentile,persona_spending_percentile
CLTIND01549,1044978,155880,670,3,12803.87,3200.9675,4,0.0122527651299835,0.1491706045486125,1,Stable Saver,High Income,49.149797570850204,48.663967611336034,36.43724696356275,55.58510638297872
CLTIND01550,1874232,0,778,4,20539.92,1867.2654545454548,11,0.0109591128526244,0.0,3,Premium Low Risk,High Income,43.88663967611336,17.28744939271255,82.83400809716599,42.10526315789473
CLTIND01552,313996,0,658,1,12381.78,4127.26,3,0.0394329227123912,0.0,2,Affluent Professional,Low Income,71.35922330097088,19.41747572815534,28.600323624595468,82.3327615780446
CLTIND01554,454415,90738,643,1,6975.81,3487.905,2,0.0153511877908959,0.1996809084207167,1,Stable Saver,Lower Middle,45.991902834008094,57.89473684210527,22.267206477732792,65.51418439716312
CLTIND01555,1458762,310054,598,3,6680.26,3340.13,2,0.0045794036312983,0.2125459807699953,1,Stable Saver,High Income,16.275303643724694,57.00404858299595,11.457489878542509,17.819148936170212
CLTIND01556,452756,330177,578,1,4034.33,2017.165,2,0.0089106052708302,0.7292603521543612,0,Debt Heavy,Lower Middle,26.477732793522268,99.67611336032388,4.736842105263158,28.76830318690784
CLTIND01557,225451,43043,733,1,695.78,695.78,1,0.0030861695002461,0.1909195346217138,3,Premium Low Risk,Low Income,2.912621359223301,60.35598705501618,65.57443365695794,8.421052631578947
CLTIND01558,370148,122674,660,1,6586.1900000000005,3293.0950000000003,2,0.0177933961550514,0.3314187838378162,0,Debt Heavy,Lower Middle,53.11740890688259,77.32793522267207,29.838056680161944,60.12058570198106
CLTIND01559,787483,429530,597,5,36599.16,3327.196363636364,11,0.0464761271036962,0.5454466953572331,4,Active High Spender,Upper Middle,90.2834008097166,96.19433198380567,7.975708502024291,48.561151079136685
CLTIND01562,753446,223812,583,2,28458.92,3557.365,8,0.0377716783950011,0.2970511489874523,4,Active High Spender,Upper Middle,83.07692307692308,71.90283400809716,5.668016194331984,29.496402877697843
CLTIND01564,532139,0,616,1,1561.63,1561.63,1,0.0029346279825383,0.0,1,Stable Saver,Lower Middle,5.101214574898785,17.530364372469638,13.481781376518217,9.219858156028367
CLTIND01565,838001,261111,776,2,5428.57,1809.5233333333333,3,0.0064779994295949,0.3115879336659503,3,Premium Low Risk,High Income,24.93927125506073,71.65991902834008,82.06477732793522,22.591093117408906
CLTIND01566,303351,43585,801,1,4833.45,2416.725,2,0.015933522553082,0.143678445101549,3,Premium Low Risk,Low Income,32.44336569579288,51.94174757281553,88.95631067961165,58.94736842105262
CLTIND01567,302719,163766,632,2,8698.59,2899.53,3,0.0287348663281789,0.540983552403384,0,Debt Heavy,Low Income,56.310679611650485,96.19741100323624,18.24433656957929,83.72093023255815
CLTIND01569,1297955,848809,581,2,14095.84,4698.613333333334,3,0.0108600375205611,0.6539587273826905,0,Debt Heavy,High Income,43.48178137651822,98.46153846153847,7.28744939271255,36.86477174849268
CLTIND01571,577804,278536,615,1,13751.78,3437.945,4,0.0238000775349426,0.4820596603692602,0,Debt Heavy,Upper Middle,63.238866396761125,93.19838056680162,12.550607287449392,74.50473729543498
CLTIND01572,718351,61646,708,4,19344.23,3224.0383333333334,6,0.0269286602232056,0.0858159868922017,1,Stable Saver,Upper Middle,69.79757085020243,40.72874493927125,54.37246963562753,91.31205673758865
CLTIND01573,1238739,109714,715,2,3801.98,3801.98,1,0.0030692341163069,0.0885691013199713,1,Stable Saver,High Income,8.987854251012145,39.67611336032389,58.2995951417004,9.840425531914894
CLTIND01575,361749,67574,690,1,7195.66,2398.5533333333333,3,0.0198913058501889,0.1867980284672521,1,Stable Saver,Low Income,39.80582524271845,59.385113268608414,44.90291262135923,78.01418439716312
CLTIND01576,554712,0,730,3,6963.610000000001,3481.8050000000003,2,0.0125535593244782,0.0,3,Premium Low Risk,Upper Middle,34.41295546558704,17.48987854251012,63.927125506072876,47.20647773279352
CLTIND01577,1080367,321696,785,4,34165.41,3416.541,10,0.0316238926216739,0.2977654815446973,4,Active High Spender,High Income,89.79757085020242,69.31174089068826,84.53441295546558,16.06714628297362
CLTIND01579,281938,83193,838,3,3855.32,3855.32,1,0.0136743539359717,0.2950755130560619,3,Premium Low Risk,Low Income,27.184466019417474,74.67637540453075,94.8220064724919,51.093117408906885
CLTIND01580,198374,12744,684,1,6590.67,6590.67,1,0.0332234567029953,0.0642422898162057,2,Affluent Professional,Low Income,63.673139158576056,42.07119741100323,42.273462783171524,72.89879931389366
CLTIND01581,240286,0,714,1,9804.77,3268.2566666666667,3,0.0408045828720774,0.0,3,Premium Low Risk,Low Income,73.54368932038835,19.41747572815534,56.593851132686076,98.29959514170041
CLTIND01582,839867,104855,811,5,22795.03,3256.432857142857,7,0.0271412378388482,0.124847148417547,3,Premium Low Risk,High Income,84.04858299595142,44.45344129554656,91.05263157894737,85.58704453441295
CLTIND01583,412499,173434,718,2,8040.79,2680.2633333333333,3,0.0194928714978703,0.4204470798717087,0,Debt Heavy,Lower Middle,56.92307692307692,87.85425101214574,57.65182186234817,64.59948320413437
CLTIND01584,347268,122654,720,1,3912.6,3912.6,1,0.0112668025847472,0.3531969545135169,0,Debt Heavy,Low Income,21.763754045307444,82.36245954692556,59.74919093851133,38.24289405684754
CLTIND01585,325391,142560,767,2,12503.87,3125.9675,4,0.0384272152579512,0.4381190629120043,0,Debt Heavy,Low Income,69.8220064724919,90.1294498381877,78.23624595469255,94.22911283376399
CLTIND01586,526176,0,707,1,9758.92,3252.9733333333334,3,0.0185468740497476,0.0,1,Stable Saver,Lower Middle,54.89878542510122,17.530364372469638,52.51012145748988,75.35460992907801
CLTIND01587,433085,241208,727,1,1796.37,1796.37,1,0.0041478462657445,0.5569530230786104,0,Debt Heavy,Lower Middle,9.149797570850202,96.35627530364373,62.064777327935225,9.30232558139535
CLTIND01588,424422,28579,611,2,11614.23,2322.846,5,0.0273648161499639,0.0673362832275424,1,Stable Saver,Lower Middle,73.03643724696356,39.4331983805668,12.712550607287449,91.66666666666666
CLTIND01589,1123498,0,753,2,9413.74,2353.435,4,0.0083789557257778,0.0,3,Premium Low Risk,High Income,34.41295546558704,17.28744939271255,73.60323886639677,31.497975708502025
CLTIND01590,1258175,0,765,2,788.72,788.72,1,0.0006268762294593,0.0,3,Premium Low Risk,High Income,0.728744939271255,17.28744939271255,77.77327935222672,0.32388663967611336
CLTIND01592,608602,68406,763,4,9474.98,2368.745,4,0.015568433886185,0.1123985790385177,3,Premium Low Risk,Upper Middle,42.99595141700404,43.40080971659919,77.57085020242916,57.57085020242915
CLTIND01593,313717,0,736,2,6042.04,2014.013333333333,3,0.0192595237108604,0.0,3,Premium Low Risk,Low Income,38.673139158576056,19.41747572815534,66.94983818770227,69.47368421052632
CLTIND01595,601950,0,694,4,5195.91,1731.97,3,0.0086317966608522,0.0,1,Stable Saver,Upper Middle,21.78137651821862,17.48987854251012,47.89473684210526,39.45035460992908
CLTIND01596,440089,0,694,2,10226.56,10226.56,1,0.0232374815094219,0.0,2,Affluent Professional,Lower Middle,65.9919028340081,17.530364372469638,46.59919028340081,49.74271012006861
CLTIND01597,574146,0,616,2,5598.36,2799.18,2,0.0097507602595855,0.0,1,Stable Saver,Upper Middle,25.668016194331983,17.48987854251012,12.914979757085021,44.9468085106383
CLTIND01598,748739,319300,808,3,41383.15,3183.3192307692307,13,0.0552704614024379,0.4264503385024688,4,Active High Spender,Upper Middle,94.25101214574899,88.66396761133603,91.09311740890689,65.58752997601918
CLTIND01599,596664,124735,775,3,15870.85,3967.7125,4,0.0265993088237265,0.2090540069452824,3,Premium Low Risk,Upper Middle,68.82591093117408,57.89473684210527,81.417004048583,84.8582995951417
CLTIND01601,342780,194116,717,2,22255.11,4451.022,5,0.0649253457027831,0.5662990839605578,4,Active High Spender,Low Income,90.37216828478964,97.41100323624595,58.17152103559871,76.73860911270984
CLTIND01603,299542,84787,607,3,8448.220000000001,2112.0550000000003,4,0.0282037911211115,0.2830554646760721,0,Debt Heavy,Low Income,55.17799352750809,73.13915857605178,11.488673139158575,83.11800172265289
CLTIND01604,1622704,0,771,5,65564.29,3450.752105263158,19,0.0404043436141156,0.0,4,Active High Spender,High Income,95.87044534412955,17.28744939271255,80.89068825910931,35.25179856115108
CLTIND01607,605809,107394,576,4,25078.28,4179.713333333333,6,0.041396347693745,0.1772736951745517,4,Active High Spender,Upper Middle,86.39676113360323,52.307692307692314,4.696356275303644,38.1294964028777
CLTIND01608,467963,151723,588,3,14003.69,3500.9225,4,0.0299247803779358,0.3242200772283279,0,Debt Heavy,Lower Middle,76.68016194331983,76.35627530364373,6.761133603238867,85.87424633936261
CLTIND01609,444634,97674,686,3,31279.94,3475.5488888888885,9,0.0703498607843754,0.2196728095467283,4,Active High Spender,Lower Middle,97.57085020242914,61.29554655870445,42.388663967611336,82.01438848920863
CLTIND01610,1164487,363955,585,3,32961.11,3296.111,10,0.0283052623172263,0.3125453525887365,4,Active High Spender,High Income,85.82995951417004,71.9838056680162,8.218623481781377,10.311750599520384
CLTIND01611,695120,0,706,2,3826.87,1913.435,2,0.005505337207964,0.0,1,Stable Saver,Upper Middle,11.902834008097166,17.48987854251012,53.36032388663967,22.872340425531913
CLTIND01612,363803,0,668,2,2862.31,1431.155,2,0.0078677471048891,0.0,1,Stable Saver,Low Income,13.430420711974108,19.41747572815534,34.0210355987055,35.46099290780142
CLTIND01613,387580,0,720,1,10270.97,3423.656666666667,3,0.0265002580112492,0.0,3,Premium Low Risk,Lower Middle,71.417004048583,17.530364372469638,58.2995951417004,84.69635627530364
CLTIND01615,845097,313907,673,4,12597.59,2519.518,5,0.014906679351601,0.3714449347234696,0,Debt Heavy,High Income,57.65182186234817,79.67611336032388,37.81376518218624,52.02411714039621
CLTIND01616,415598,82245,744,2,14319.38,2386.563333333333,6,0.0344548818810485,0.1978955625387995,4,Active High Spender,Lower Middle,82.67206477732793,57.57085020242915,70.48582995951416,22.90167865707434
CLTIND01617,170497,19059,630,1,7508.41,2502.8033333333333,3,0.0440383701766013,0.1117849580931042,1,Stable Saver,Low Income,76.05177993527508,47.653721682847895,17.55663430420712,99.46808510638297
CLTIND01618,485712,52750,729,2,17307.38,2884.563333333333,6,0.0356330088612181,0.10860345225154,4,Active High Spender,Lower Middle,84.04858299595142,44.37246963562753,62.874493927125506,25.29976019184652
CLTIND01619,198819,0,652,1,1054.38,1054.38,1,0.0053032154874534,0.0,1,Stable Saver,Low Income,6.796116504854369,19.41747572815534,26.09223300970874,21.98581560283688
CLTIND01620,1854085,361505,696,3,11668.65,3889.55,3,0.0062934816904295,0.1949775765404498,1,Stable Saver,High Income,24.129554655870443,54.412955465587046,49.068825910931174,27.482269503546096
CLTIND01621,280117,62804,687,3,25919.31,3239.91375,8,0.0925302998389958,0.224206313790309,4,Active High Spender,Low Income,96.92556634304206,64.80582524271846,43.36569579288026,94.60431654676259
CLTIND01622,453724,0,748,3,5828.87,2914.435,2,0.0128467306115612,0.0,3,Premium Low Risk,Lower Middle,39.67611336032389,17.530364372469638,72.67206477732793,48.34008097165992
CLTIND01623,583783,172472,699,1,8482.73,1696.5459999999998,5,0.01453062182352,0.2954385448017499,0,Debt Heavy,Upper Middle,40.24291497975708,71.57894736842105,50.5668016194332,51.076658053402234
CLTIND01624,420487,0,819,3,10862.18,3620.726666666667,3,0.0258323800735813,0.0,3,Premium Low Risk,Lower Middle,70.36437246963563,17.530364372469638,93.56275303643726,83.96761133603239
CLTIND01626,644004,292430,615,4,9519.86,3173.286666666667,3,0.014782299488823,0.4540810305526052,0,Debt Heavy,Upper Middle,40.80971659919028,91.33603238866397,12.550607287449392,51.67958656330749
CLTIND01627,1249299,980599,700,2,7222.81,3611.405,2,0.0057814902597376,0.7849193827898686,0,Debt Heavy,High Income,21.94331983805668,99.91902834008097,51.21457489878543,16.623600344530576
CLTIND01628,792437,0,746,3,10323.34,2064.668,5,0.0130273321412301,0.0,3,Premium Low Risk,Upper Middle,35.78947368421053,17.48987854251012,70.80971659919028,48.582995951417004
CLTIND01630,266837,151422,642,3,21767.12,3627.853333333333,6,0.0815745942279369,0.5674700285192833,4,Active High Spender,Low Income,95.30744336569579,97.49190938511327,22.006472491909385,90.88729016786571
CLTIND01631,604877,0,615,2,8833.0,2944.333333333333,3,0.0146029688680508,0.0,1,Stable Saver,Upper Middle,40.40485829959514,17.48987854251012,12.550607287449392,64.00709219858156
CLTIND01632,548812,52916,888,1,3131.9,3131.9,1,0.0057066900869514,0.096419174507846,3,Premium Low Risk,Upper Middle,12.469635627530366,41.70040485829959,98.8663967611336,18.785425101214575
CLTIND01633,617243,103044,652,3,8296.84,4148.42,2,0.0134417725271894,0.1669423549558277,1,Stable Saver,Upper Middle,37.24696356275304,51.336032388663966,27.125506072874494,59.308510638297875
CLTIND01634,1141784,0,627,5,14121.69,2824.338,5,0.012368092388753,0.0,1,Stable Saver,High Income,49.554655870445345,17.28744939271255,20.647773279352226,55.673758865248224
CLTIND01636,392017,61390,626,3,12979.259999999998,6489.629999999999,2,0.0331089212967804,0.1566003515153679,2,Affluent Professional,Lower Middle,80.72874493927125,50.607287449392715,16.558704453441294,72.38421955403086
CLTIND01637,688831,207894,652,5,31163.73,3462.6366666666668,9,0.0452414743238907,0.3018069744247863,4,Active High Spender,Upper Middle,89.47368421052632,72.5506072874494,27.125506072874494,46.402877697841724
CLTIND01638,172033,60767,688,1,4074.34,4074.34,1,0.0236834793324536,0.3532287409973668,0,Debt Heavy,Low Income,46.03559870550162,82.44336569579288,43.77022653721683,74.07407407407408
CLTIND01639,433762,48584,695,1,8019.059999999999,2673.02,3,0.018487234935287,0.1120061231735375,1,Stable Saver,Lower Middle,54.655870445344135,44.534412955465584,47.125506072874494,75.08865248226951
CLTIND01640,461319,0,691,3,5751.16,5751.16,1,0.0124667746179975,0.0,2,Affluent Professional,Lower Middle,38.54251012145749,17.530364372469638,45.22267206477733,17.495711835334475
CLTIND01641,287837,0,847,2,12888.83,3222.2075,4,0.0447782251760545,0.0,3,Premium Low Risk,Low Income,77.02265372168284,19.41747572815534,96.27831715210357,99.27125506072875
CLTIND01642,942790,0,711,3,19538.16,2170.9066666666668,9,0.0207237666924765,0.0,4,Active High Spender,High Income,74.25101214574899,17.28744939271255,56.68016194331984,2.278177458033573
CLTIND01643,264347,142476,583,3,20285.71,2028.571,10,0.0767389454013096,0.5389733948181746,4,Active High Spender,Low Income,94.33656957928802,96.11650485436894,7.079288025889968,88.12949640287769
CLTIND01644,460855,68793,780,2,6650.29,2216.7633333333333,3,0.0144303305812023,0.1492725477644812,3,Premium Low Risk,Lower Middle,44.04858299595142,49.797570850202426,83.36032388663968,53.441295546558706
CLTIND01646,1126284,258501,684,4,10653.7,2663.425,4,0.0094591595015111,0.2295167115931683,1,Stable Saver,High Income,38.05668016194332,60.08097165991902,43.15789473684211,43.97163120567376
CLTIND01648,876819,113609,721,4,39445.13,5635.018571428571,7,0.0449866277988957,0.1295695006609117,2,Affluent Professional,High Income,97.89473684210527,45.587044534412954,61.21457489878542,87.82161234991423
CLTIND01650,538444,0,718,1,5965.64,1491.41,4,0.0110794065863859,0.0,1,Stable Saver,Lower Middle,33.927125506072876,17.530364372469638,57.65182186234817,50.177304964539005
CLTIND01651,260057,0,732,2,14020.86,3505.215,4,0.0539145648838523,0.0,4,Active High Spender,Low Income,84.46601941747572,19.41747572815534,64.92718446601941,62.47002398081535
CLTIND01653,532995,183228,735,3,9209.9,3069.9666666666667,3,0.0172795241981632,0.3437705794613458,0,Debt Heavy,Lower Middle,51.98380566801619,79.43319838056681,66.11336032388664,59.000861326442724
CLTIND01654,361040,0,637,1,2312.63,2312.63,1,0.0064054675382229,0.0,1,Stable Saver,Low Income,9.951456310679612,19.41747572815534,20.145631067961165,28.102836879432623
CLTIND01655,867977,0,666,3,34265.43,2855.4525,12,0.0394773479020757,0.0,4,Active High Spender,High Income,95.38461538461539,17.28744939271255,34.73684210526316,33.81294964028777
CLTIND01656,782209,282375,751,3,19375.71,2421.96375,8,0.0247705025127555,0.3609968691232139,4,Active High Spender,Upper Middle,64.45344129554655,80.72874493927125,72.38866396761134,4.916067146282973
CLTIND01658,249630,0,759,1,15816.04,7908.02,2,0.0633579297360093,0.0,2,Affluent Professional,Low Income,89.72491909385113,19.41747572815534,75.44498381877023,98.62778730703259
CLTIND01659,679291,34849,781,3,14236.86,3559.215,4,0.0209584110491674,0.0513020193113113,3,Premium Low Risk,Upper Middle,56.43724696356275,37.65182186234818,83.40080971659918,74.25101214574899
CLTIND01660,271466,117229,537,1,2613.36,2613.36,1,0.0096268409303559,0.431836767772023,0,Debt Heavy,Low Income,17.79935275080906,89.80582524271846,1.2540453074433657,31.955211024978468
CLTIND01663,460129,260613,640,1,4071.98,2035.99,2,0.0088496486854773,0.5663911642169913,0,Debt Heavy,Lower Middle,26.153846153846157,96.51821862348177,20.68825910931174,28.68217054263566
CLTIND01664,1009009,0,688,3,954.29,954.29,1,0.0009457695620157,0.0,1,Stable Saver,High Income,1.2955465587044535,17.28744939271255,45.34412955465587,0.975177304964539
CLTIND01665,498490,0,786,3,22823.94,2535.993333333334,9,0.0457861541856406,0.0,4,Active High Spender,Lower Middle,90.20242914979757,17.530364372469638,85.22267206477733,47.3621103117506
CLTIND01667,200184,30311,648,1,8019.91,4009.955,2,0.0400626923230627,0.1514156975582464,2,Affluent Professional,Low Income,72.65372168284789,53.31715210355987,24.514563106796118,83.704974271012
CLTIND01668,696371,0,861,3,20630.08,2947.1542857142854,7,0.029625127984939,0.0,3,Premium Low Risk,Upper Middle,73.03643724696356,17.48987854251012,97.57085020242914,90.04048582995952
CLTIND01669,313051,125958,529,1,7686.309999999999,3843.155,2,0.0245529003261449,0.4023561656087985,0,Debt Heavy,Low Income,47.81553398058252,87.7831715210356,1.0113268608414239,75.53832902670112
CLTIND01670,536528,135419,569,1,5656.540000000001,1885.513333333333,3,0.0105428607640235,0.2523987564488713,1,Stable Saver,Lower Middle,31.902834008097162,66.3157894736842,3.684210526315789,47.96099290780142
CLTIND01672,826760,257606,656,4,36629.7,3052.475,12,0.0443051187769122,0.3115849823407035,4,Active High Spender,High Income,97.57085020242914,71.49797570850203,30.20242914979757,44.724220623501196
CLTIND01673,454986,92242,673,3,6458.91,2152.97,3,0.0141958433885877,0.2027359083576198,1,Stable Saver,Lower Middle,43.40080971659919,58.78542510121457,35.9919028340081,61.87943262411347
CLTIND01674,482631,22649,672,3,10548.4,2637.1,4,0.0218560349418085,0.0469281915169145,1,Stable Saver,Lower Middle,63.238866396761125,36.51821862348178,35.587044534412954,83.51063829787235
CLTIND01675,669182,30633,656,3,15162.86,5054.286666666667,3,0.022658798353811,0.0457767841932389,2,Affluent Professional,Upper Middle,60.48582995951417,37.24696356275304,28.502024291497975,47.684391080617495
CLTIND01676,1770066,336374,680,5,59387.62,3959.1746666666654,15,0.0335510766265212,0.190034721869128,4,Active High Spender,High Income,92.06477732793522,53.68421052631579,41.13360323886639,21.34292565947242
CLTIND01677,852076,73563,662,3,11882.9,2970.725,4,0.0139458217342115,0.0863338481543899,1,Stable Saver,High Income,55.30364372469636,39.35222672064778,33.11740890688259,60.63829787234043
CLTIND01678,474112,157275,735,1,6163.49,3081.745,2,0.0130000717130129,0.3317254150917926,0,Debt Heavy,Lower Middle,40.0,77.48987854251013,66.11336032388664,45.391903531438416
CLTIND01679,500960,95045,700,1,3178.79,3178.79,1,0.0063453968380709,0.1897257266049185,1,Stable Saver,Lower Middle,17.327935222672064,56.032388663967616,49.27125506072875,27.836879432624112
CLTIND01680,364925,81224,676,1,3861.3,1930.65,2,0.010581078303761,0.2225772418990203,1,Stable Saver,Low Income,20.550161812297734,64.72491909385113,37.702265372168284,48.315602836879435
CLTIND01681,282763,127122,660,1,3268.8,3268.8,1,0.011560211201607,0.4495708420125688,0,Debt Heavy,Low Income,22.815533980582526,91.2621359223301,29.40938511326861,39.96554694229113
CLTIND01683,314605,0,681,1,8087.65,8087.65,1,0.0257073155226395,0.0,2,Affluent Professional,Low Income,49.83818770226537,19.41747572815534,40.57443365695793,55.74614065180102
CLTIND01684,739984,309420,568,2,10413.74,2082.748,5,0.0140729259011005,0.4181441760902938,0,Debt Heavy,Upper Middle,38.46153846153847,87.6923076923077,3.279352226720648,49.52627045650301
CLTIND01685,262931,0,642,1,8476.460000000001,4238.2300000000005,2,0.0322383439001106,0.0,2,Affluent Professional,Low Income,62.13592233009708,19.41747572815534,22.006472491909385,71.01200686106347
CLTIND01686,1112688,285442,671,3,13406.63,3351.6575000000003,4,0.0120488672476022,0.2565337273341673,0,Debt Heavy,High Income,48.34008097165992,63.64372469635627,36.80161943319838,42.204995693367785
CLTIND01687,785119,245482,721,4,18606.94,3721.388,5,0.0236995156148303,0.3126685254082502,0,Debt Heavy,Upper Middle,62.91497975708502,74.65587044534414,59.878542510121456,74.24633936261843
CLTIND01688,506189,0,790,1,9701.29,3233.763333333333,3,0.0191653512818334,0.0,3,Premium Low Risk,Lower Middle,56.2753036437247,17.530364372469638,85.99190283400809,69.06882591093118
CLTIND01689,500096,118278,824,2,5937.12,5937.12,1,0.0118719605835679,0.2365105899667264,2,Affluent Professional,Lower Middle,36.59919028340081,63.805668016194325,94.29149797570851,14.57975986277873
CLTIND01690,357895,0,779,1,7883.31,2627.77,3,0.0220268793920004,0.0,3,Premium Low Risk,Low Income,43.52750809061489,19.41747572815534,82.11974110032362,76.59919028340082
CLTIND01692,960509,89957,693,4,31128.71,2594.0591666666664,12,0.0324085562967135,0.0936555513795289,4,Active High Spender,High Income,90.76923076923077,40.80971659919028,47.69230769230769,17.985611510791365
CLTIND01693,327902,0,547,1,3985.83,1992.915,2,0.0121555525736348,0.0,1,Stable Saver,Low Income,23.78640776699029,19.41747572815534,1.7394822006472492,55.23049645390071
CLTIND01694,199252,15713,686,1,7005.92,3502.96,2,0.0351611025234376,0.078859936161243,1,Stable Saver,Low Income,65.93851132686083,43.77022653721683,42.88025889967638,96.89716312056737
CLTIND01695,762452,257963,631,4,6905.370000000001,1726.3425000000002,4,0.0090567930833678,0.3383334295142514,0,Debt Heavy,Upper Middle,23.40080971659919,77.97570850202429,18.299595141700404,29.457364341085274
CLTIND01697,255313,0,889,1,1902.54,1902.54,1,0.00745179446405,0.0,3,Premium Low Risk,Low Income,12.62135922330097,19.41747572815534,99.35275080906149,28.097165991902834
CLTIND01698,322007,17352,683,3,15359.87,3839.9675,4,0.0477004226616191,0.0538870273006487,4,Active High Spender,Low Income,79.69255663430421,40.85760517799353,41.70711974110032,50.83932853717026
CLTIND01700,323723,67452,673,1,8258.57,4129.285,2,0.0255112241020872,0.2083633229643862,2,Affluent Professional,Low Income,49.19093851132686,62.54045307443366,36.003236245954696,54.71698113207547
CLTIND01701,411743,104594,822,3,6104.46,2034.82,3,0.0148258986795161,0.2540273908724617,3,Premium Low Risk,Lower Middle,44.8582995951417,66.96356275303643,94.0080971659919,54.25101214574899
CLTIND01703,338367,0,725,2,5231.8,1743.9333333333334,3,0.0154619097015961,0.0,3,Premium Low Risk,Low Income,31.31067961165049,19.41747572815534,61.89320388349514,56.84210526315789
CLTIND01704,317256,69241,702,2,22070.51,3678.418333333333,6,0.0695668797438031,0.2182496154525052,4,Active High Spender,Low Income,92.23300970873787,63.75404530744336,50.48543689320388,81.17505995203837
CLTIND01705,435867,0,818,2,17649.56,4412.39,4,0.0404929944226105,0.0,3,Premium Low Risk,Lower Middle,87.93522267206477,17.530364372469638,93.27935222672065,98.13765182186235
CLTIND01706,552925,248711,654,1,2936.81,2936.81,1,0.0053114075145815,0.4498096486865307,0,Debt Heavy,Upper Middle,11.17408906882591,90.85020242914979,27.93522267206478,14.642549526270457
CLTIND01707,413571,139421,716,1,2572.76,2572.76,1,0.0062208423704756,0.3371150298255922,0,Debt Heavy,Lower Middle,16.68016194331984,78.46153846153847,56.63967611336032,18.34625322997416
CLTIND01708,1002055,0,787,2,2341.83,2341.83,1,0.0023370274086751,0.0,3,Premium Low Risk,High Income,6.153846153846154,17.28744939271255,85.26315789473684,4.8582995951417
CLTIND01709,678213,218839,595,5,56161.22,3303.601176470588,17,0.0828076430266007,0.3226700166466877,4,Active High Spender,Upper Middle,99.51417004048582,75.7085020242915,7.489878542510121,91.48681055155875
CLTIND01710,192501,75363,796,1,2541.41,2541.41,1,0.0132020612879933,0.3914940701606745,3,Premium Low Risk,Low Income,26.132686084142392,86.48867313915858,87.41909385113269,49.473684210526315
CLTIND01711,684607,226891,610,4,11599.72,3866.5733333333337,3,0.0169436187476902,0.3314178791627897,0,Debt Heavy,Upper Middle,46.88259109311741,76.92307692307693,11.376518218623481,57.88113695090439
CLTIND01712,719053,0,669,5,29103.64,2645.7854545454543,11,0.0404749580350822,0.0,4,Active High Spender,Upper Middle,85.10121457489879,17.48987854251012,33.927125506072876,35.4916067146283
CLTIND01713,385202,39725,716,2,10791.41,3597.1366666666668,3,0.0280149376171463,0.1031277096172917,3,Premium Low Risk,Lower Middle,74.25101214574899,43.48178137651822,56.63967611336032,87.36842105263159
CLTIND01715,502426,0,774,2,5564.23,2782.115,2,0.0110747254322029,0.0,3,Premium Low Risk,Lower Middle,33.84615384615385,17.530364372469638,81.86234817813765,42.42914979757085
CLTIND01716,497693,150893,680,1,9209.5,3069.833333333333,3,0.0185043792056548,0.3031848951060191,0,Debt Heavy,Lower Middle,54.81781376518219,73.76518218623481,39.51417004048583,61.92937123169682
CLTIND01717,255091,0,743,1,7724.29,7724.29,1,0.0302805273412233,0.0,2,Affluent Professional,Low Income,58.98058252427184,19.41747572815534,69.86245954692556,66.55231560891939
CLTIND01718,209323,39156,783,1,504.13,504.13,1,0.0024083832163689,0.1870601892768592,3,Premium Low Risk,Low Income,1.9417475728155338,59.46601941747572,83.81877022653723,5.182186234817814
CLTIND01719,474412,63172,705,1,12677.9,3169.475,4,0.0267233965414028,0.1331585204421473,1,Stable Saver,Lower Middle,71.82186234817813,47.20647773279352,51.093117408906885,90.95744680851064
CLTIND01720,434746,0,655,1,9466.11,4733.055,2,0.0217738863612316,0.0,2,Affluent Professional,Lower Middle,62.91497975708502,17.530364372469638,27.00404858299595,43.739279588336196
CLTIND01722,475593,0,793,1,1134.59,1134.59,1,0.0023856322527875,0.0,3,Premium Low Risk,Lower Middle,3.8056680161943324,17.530364372469638,87.65182186234817,5.020242914979757
CLTIND01723,257996,0,655,2,1216.07,1216.07,1,0.0047135226902742,0.0,1,Stable Saver,Low Income,5.177993527508091,19.41747572815534,27.224919093851135,18.351063829787233
CLTIND01725,688560,274545,648,3,44318.07,3693.1725,12,0.0643634105960264,0.3987234227953991,4,Active High Spender,Upper Middle,96.76113360323887,85.4251012145749,25.101214574898783,76.2589928057554
CLTIND01727,183355,0,789,1,7061.7,3530.85,2,0.0385138120040358,0.0,3,Premium Low Risk,Low Income,70.06472491909385,19.41747572815534,85.27508090614887,97.24696356275304
CLTIND01728,376528,0,603,3,26134.57,2613.457,10,0.0694093666340883,0.0,4,Active High Spender,Lower Middle,97.24696356275304,17.530364372469638,10.566801619433198,80.93525179856115
CLTIND01729,263094,0,748,1,4500.51,2250.255,2,0.0171060913589819,0.0,3,Premium Low Risk,Low Income,34.8705501618123,19.41747572815534,71.76375404530745,64.04858299595142
CLTIND01730,586921,192054,773,1,12948.57,6474.285,2,0.0220618618178596,0.3272229141571012,2,Affluent Professional,Upper Middle,59.4331983805668,76.43724696356276,80.93117408906882,45.79759862778731
CLTIND01731,605413,147851,625,3,3061.0,1530.5,2,0.0050560526450538,0.2442151060515714,1,Stable Saver,Upper Middle,10.607287449392713,63.238866396761125,16.194331983805668,20.656028368794328
